     0.3510    1.0132  281.0380  281.7458  282.8189  284.2088  285.8901  287.8185  289.9448  292.0938  294.3652  296.7534  299.2113  301.7286  304.2755  306.8216  309.3427  311.6232  313.7853  315.8678  317.8613  319.7421  321.4939  323.1013  324.5586  325.8468  326.9501  327.8617  328.5721  329.0654  329.3280  329.3153
     0.5850    1.0132  281.0158  281.6744  282.6788  283.9849  285.5500  287.3615  289.3550  291.4118  293.5181  295.7496  298.0349  300.3717  302.7276  305.0844  307.4399  309.7338  311.7687  313.7142  315.5842  317.3511  319.0003  320.5280  321.9072  323.1426  324.2200  325.1129  325.8267  326.3444  326.6529  326.7167
     0.8190    1.0132  280.9690  281.5149  282.3376  283.4111  284.7080  286.2017  287.8607  289.6462  291.4310  293.2686  295.1700  297.1083  299.0638  301.0289  302.9932  304.9432  306.8439  308.6789  310.3809  311.8728  313.2809  314.5936  315.8069  316.8992  317.8697  318.7056  319.3930  319.9179  320.2776  320.4532
     1.0530    1.0132  280.9263  281.3732  282.0503  282.9262  283.9798  285.2018  286.5531  288.0177  289.5646  291.0927  292.6330  294.2036  295.7976  297.3978  298.9982  300.5745  302.1213  303.6178  305.0593  306.4372  307.7419  308.9557  310.0433  310.9660  311.7677  312.4641  313.0471  313.5123  313.8452  314.0351
    -1.1700    0.8106  280.9770  281.5368  282.3915  283.5090  284.8517  286.3820  288.0630  289.8903  291.6838  293.5340  295.4387  297.3820  299.3337  301.2809  303.2153  305.1049  306.9529  308.7219  310.3486  311.7769  313.1125  314.3634  315.5192  316.5585  317.4699  318.2467  318.8778  319.3618  319.6782  319.8079
    -0.9360    0.8106  280.9980  281.6174  282.5530  283.7589  285.2131  286.8760  288.7128  290.6594  292.6130  294.6508  296.7500  298.8819  301.0292  303.1836  305.3153  307.4227  309.4555  311.2454  312.9095  314.4836  315.9669  317.3515  318.6126  319.7453  320.7287  321.5600  322.2166  322.7006  322.9926  323.0722
    -0.7020    0.8106  281.0380  281.7457  282.8188  284.2086  285.8899  287.8184  289.9448  292.0939  294.3655  296.7537  299.2115  301.7285  304.2750  306.8204  309.3408  311.6208  313.7822  315.8642  317.8574  319.7383  321.4903  323.0981  324.5564  325.8461  326.9512  327.8649  328.5775  329.0728  329.3365  329.3240
    -0.4680    0.8106  280.9254  281.3762  282.0663  282.9691  284.0600  285.3354  286.7680  288.3280  289.9891  291.6272  293.3552  295.1498  297.0078  298.8888  300.7924  302.6904  304.5714  306.4098  308.1933  309.8877  311.3491  312.6937  313.9628  315.1234  316.1813  317.1266  317.9382  318.5982  319.1021  319.4500
    -0.2340    0.8106  281.0168  281.6825  282.6842  283.9895  285.5631  287.3751  289.3904  291.4555  293.6227  295.9240  298.3138  300.7795  303.3067  305.8594  308.4090  310.8109  313.0043  315.1095  317.1172  318.9987  320.7478  322.3516  323.7979  325.0761  326.1767  327.0845  327.7912  328.2826  328.5512  328.5444
     0.0000    0.8106  280.9742  281.5443  282.4101  283.5344  284.9025  286.4743  288.2323  290.1227  292.0134  294.0078  296.0977  298.2532  300.4940  302.7617  305.0400  307.2950  309.4900  311.4242  313.2049  314.8998  316.4677  317.9142  319.2292  320.4008  321.4150  322.2716  322.9487  323.4341  323.7310  323.7916
     0.2340    0.8106  281.0168  281.6825  282.6842  283.9894  285.5630  287.3749  289.3901  291.4552  293.6221  295.9232  298.3129  300.7784  303.3053  305.8577  308.4069  310.8086  313.0015  315.1062  317.1135  318.9946  320.7438  322.3480  323.7949  325.0737  326.1750  327.0837  327.7908  328.2824  328.5509  328.5441
     0.4680    0.8106  280.9254  281.3762  282.0663  282.9690  284.0600  285.3355  286.7683  288.3285  289.9897  291.6281  293.3563  295.1511  297.0092  298.8902  300.7936  302.6913  304.5722  306.4105  308.1938  309.8881  311.3497  312.6946  313.9642  315.1255  316.1845  317.1308  317.9434  318.6044  319.1089  319.4571
     0.7020    0.8106  281.0380  281.7457  282.8186  284.2083  285.8896  287.8181  289.9448  292.0939  294.3655  296.7537  299.2112  301.7277  304.2734  306.8177  309.3365  311.6155  313.7754  315.8559  317.8481  319.7287  321.4807  323.0890  324.5484  325.8397  326.9468  327.8627  328.5776  329.0753  329.3416  329.3312
     0.9360    0.8106  280.9980  281.6174  282.5529  283.7587  285.2128  286.8755  288.7121  290.6585  292.6118  294.6490  296.7476  298.8787  301.0250  303.1779  305.3078  307.4124  309.4422  311.2312  312.8933  314.4659  315.9481  317.3322  318.5936  319.7273  320.7122  321.5452  322.2036  322.6890  322.9824  323.0627
     1.1700    0.8106  280.9770  281.5368  282.3917  283.5093  284.8520  286.3822  288.0630  289.8900  291.6833  293.5333  295.4379  297.3814  299.3334  301.2812  303.2161  305.1063  306.9548  308.7243  310.3510  311.7787  313.1141  314.3647  315.5198  316.5582  317.4683  318.2435  318.8729  319.3550  319.6698  319.7980
    -1.2870    0.6079  280.9770  281.5368  282.3917  283.5094  284.8523  286.3825  288.0634  289.8903  291.6837  293.5336  295.4383  297.3817  299.3333  301.2806  303.2153  305.1051  306.9536  308.7232  310.3502  311.7794  313.1158  314.3674  315.5233  316.5619  317.4719  318.2466  318.8753  319.3568  319.6708  319.7986
