-1.765000000000000	286.871187293803018
-1.755028248587571	290.520679115345388
-1.745056497175141	294.130781678559060
-1.735084745762712	297.702161515065200
-1.725112994350283	301.235485661006123
-1.715141242937853	304.731421655485747
-1.705169491525424	308.190637538965007
-1.695197740112995	311.613801851618291
-1.685225988700565	315.001583631652011
-1.675254237288136	318.354652413587473
-1.665282485875706	321.673678226510333
-1.655310734463277	324.959331592292074
-1.645338983050848	328.212283523782617
-1.635367231638418	331.433205522976891
-1.625395480225989	334.622769579158899
-1.615423728813560	337.781648167024287
-1.605451977401130	340.910514244782235
-1.595480225988701	344.010041252239375
-1.585508474576272	347.080903108872235
-1.575536723163842	350.123774211862724
-1.565564971751413	353.139329434204910
-1.555593220338984	356.128244122471301
-1.545621468926554	359.091194095823425
-1.535649717514125	362.028855640267579
-1.525677966101696	364.941905520628893
-1.515706214689266	367.831020914489727
-1.505734463276837	370.696879433488789
-1.495762711864408	373.540158195702020
-1.485790960451978	376.361536098496344
-1.475819209039549	379.161685600719352
-1.465847457627120	381.941277979197025
-1.455875706214690	384.700564926106949
-1.445903954802261	387.439427875321599
-1.435932203389832	390.157717560944548
-1.425960451977402	392.855288973835513
-1.415988700564973	395.531996248659652
-1.406016949152544	398.187693601586489
-1.396045197740114	400.822235191172467
-1.386073446327685	403.435475103761860
-1.376101694915256	406.027267387221855
-1.366129943502826	408.597465748066384
-1.356158192090397	411.145924866392079
-1.346186440677968	413.672491023439534
-1.336214689265538	416.176959942031431
-1.326242937853109	418.659090609406576
-1.316271186440680	421.118643765774664
-1.306299435028250	423.555379253346132
-1.296327683615821	425.969057041102019
-1.286355932203392	428.359436941331523
-1.276384180790962	430.726278686287174
-1.266412429378533	433.069341917419365
-1.256440677966103	435.388386165733550
-1.246468926553674	437.683170972890707
-1.236497175141245	439.953455452703793
-1.226525423728815	442.199001410012329
-1.216553672316386	444.419580030892234
-1.206581920903957	446.614966842114541
-1.196610169491527	448.784936905056725
-1.186638418079098	450.929265310649953
-1.176666666666669	453.047727038427979
-1.166694915254239	455.140097009131296
-1.156723163841810	457.206150012169928
-1.146751412429381	459.245661029470398
-1.136779661016951	461.258404923971852
-1.126807909604522	463.244158843945002
-1.116836158192093	465.202697153986037
-1.106864406779663	467.134098592205760
-1.096892655367234	469.039320116136764
-1.086920903954805	470.919485918252008
-1.076949152542375	472.775720442529405
-1.066977401129946	474.609148548767052
-1.057005649717517	476.420895962336658
-1.047033898305087	478.212089026730041
-1.037062146892658	479.983854814014308
-1.027090395480229	481.737320936447304
-1.017118644067799	483.473615624617082
-1.007146892655370	485.193865670686932
-0.997175141242941	486.899196306310500
-0.987203389830511	488.590276235285842
-0.977231638418082	490.267024887399089
-0.967259887005653	491.929281363201767
-0.957288135593223	493.576887389573130
-0.947316384180794	495.209683900480172
-0.937344632768365	496.827511966698466
-0.927372881355935	498.430212488700249
-0.917401129943506	500.017626513199616
-0.907429378531077	501.589594225978658
-0.897457627118647	503.145958242491247
-0.887485875706218	504.686549977506047
-0.877514124293788	506.211200405971795
-0.867542372881359	507.719063239148340
-0.857570621468930	509.208707209384443
-0.847598870056500	510.678645344553388
-0.837627118644071	512.127399554133603
-0.827655367231642	513.553488699340733
-0.817683615819212	514.955431317921921
-0.807711864406783	516.331745129425713
-0.797740112994354	517.680946860660697
-0.787768361581924	519.001552821990913
-0.777796610169495	520.292080253344125
-0.767824858757066	521.551035998650946
-0.757853107344636	522.777218655244155
-0.747881355932207	523.971908047239708
-0.737909604519778	525.137969765615708
-0.727937853107348	526.278243464366483
-0.717966101694919	527.395589395180195
-0.707994350282490	528.492863528181374
-0.698022598870060	529.572925148324657
-0.688050847457631	530.638635149981610
-0.678079096045202	531.692854145057595
-0.668107344632772	532.738452704905058
-0.658135593220343	533.778268433071162
-0.648163841807914	534.815266735256500
-0.638192090395484	535.851477534463243
-0.628220338983055	536.885981869266516
-0.618248587570626	537.916387238035668
-0.608276836158196	538.940453417581580
-0.598305084745767	539.955893450888766
-0.588333333333338	540.960430766206514
-0.578361581920908	541.951784648691842
-0.568389830508479	542.927673568268801
-0.558418079096050	543.885815675422805
-0.548446327683620	544.823923924855308
-0.538474576271191	545.739724407429435
-0.528502824858762	546.630900092396473
-0.518531073446332	547.495888719188429
-0.508559322033903	548.334995973771697
-0.498587570621473	549.148967205051918
-0.488615819209044	549.938520624997750
-0.478644067796615	550.704380719595406
-0.468672316384185	551.447271318077242
-0.458700564971756	552.167916868143379
-0.448728813559326	552.867042230396805
-0.438757062146897	553.545372753605534
-0.428785310734468	554.203633949973550
-0.418813559322038	554.842553060388695
-0.408841807909609	555.462849876429459
-0.398870056497179	556.065009656557663
-0.388898305084750	556.649094245453739
-0.378926553672321	557.215132813653440
-0.368954802259891	557.763151574536550
-0.358983050847462	558.293177637774079
-0.349011299435033	558.805237922327819
-0.339039548022603	559.299359448990231
-0.329067796610174	559.775569299541417
-0.319096045197744	560.233894473142072
-0.309124293785315	560.674362528818278
-0.299152542372886	561.096999056948221
-0.289180790960456	561.501822639415195
-0.279209039548027	561.888559038785502
-0.269237288135597	562.256659473072659
-0.259265536723168	562.605557030293880
-0.249293785310739	562.934686526214591
-0.239322033898309	563.243482004059274
-0.229350282485880	563.531377344160433
-0.219378531073450	563.797806155630155
-0.209406779661021	564.042201669035990
-0.199435028248592	564.263997212935692
-0.189463276836162	564.462624665266617
-0.179491525423733	564.637519151914489
-0.169519774011304	564.788157906558467
-0.159548022598874	564.914538906328971
-0.149576271186445	565.016955252472258
-0.139604519774016	565.095706621179147
